city,day,hour,area,demand_kl,leakage_pct,pressure_psi,temperature_c,is_weekend,is_anomaly
Mumbai,19,16,Kurla,119.83,77.04,56.77,25.37,1,0
Mumbai,19,16,Govandi,103.72,56.51,52.39,34.57,1,0
Mumbai,19,16,Bandra,81.72,24.1,37.89,17.63,1,0
Mumbai,19,16,Powai,75.81,16.66,56.05,32.8,1,0
Mumbai,19,16,Worli,65.73,31.16,56.94,22.81,1,0
Mumbai,19,16,Malad,92.43,36.53,56.16,34.33,1,0
Mumbai,19,17,Dharavi,96.04,63.84,62.39,25.25,1,0
Mumbai,19,17,Andheri East,85.52,41.15,47.62,31.39,1,0
Mumbai,19,17,Kurla,107.24,68.77,57.57,30.73,1,0
Mumbai,19,17,Govandi,87.81,55.9,59.43,30.9,1,0
Mumbai,19,17,Bandra,69.85,18.62,59.43,28.46,1,0
Mumbai,19,17,Powai,60.98,16.5,46.27,29.14,1,0
Mumbai,19,17,Worli,61.88,28.68,68.33,22.23,1,0
Mumbai,19,17,Malad,82.64,38.73,60.85,24.42,1,0
Mumbai,19,18,Dharavi,166.96,65.73,63.32,28.24,1,1
Mumbai,19,18,Andheri East,130.94,43.07,61.69,29.27,1,1
Mumbai,19,18,Kurla,78.19,69.01,49.3,31.18,1,0
Mumbai,19,18,Govandi,66.63,50.13,52.91,28.32,1,0
Mumbai,19,18,Bandra,54.36,21.9,59.06,27.22,1,0
Mumbai,19,18,Powai,44.74,19.77,52.77,25.62,1,0
Mumbai,19,18,Worli,49.48,24.33,50.58,27.89,1,0
Mumbai,19,18,Malad,60.33,33.77,47.13,31.02,1,0
Mumbai,19,19,Dharavi,51.79,66.26,51.26,32.07,1,0
Mumbai,19,19,Andheri East,47.33,39.0,54.94,24.17,1,0
Mumbai,19,19,Kurla,59.17,70.51,68.76,27.74,1,0
Mumbai,19,19,Govandi,49.18,53.99,54.81,25.77,1,0
Mumbai,19,19,Bandra,40.46,21.8,49.31,23.91,1,0
Mumbai,19,19,Powai,33.96,21.18,52.26,33.5,1,0
Mumbai,19,19,Worli,32.36,26.62,53.24,28.46,1,0
Mumbai,19,19,Malad,51.43,34.02,58.56,25.29,1,0
Mumbai,19,20,Dharavi,38.44,71.72,44.87,30.36,1,0
Mumbai,19,20,Andheri East,33.91,41.21,55.18,28.59,1,0
Mumbai,19,20,Kurla,38.51,72.45,54.39,25.72,1,0
Mumbai,19,20,Govandi,33.19,52.47,60.6,28.89,1,0
Mumbai,19,20,Bandra,26.24,24.85,61.04,21.25,1,0
Mumbai,19,20,Powai,63.83,19.18,49.18,19.61,1,1
Mumbai,19,20,Worli,29.58,28.19,56.52,22.97,1,0
Mumbai,19,20,Malad,27.68,32.11,44.25,22.12,1,0
Mumbai,19,21,Dharavi,28.25,65.53,46.4,27.78,1,0
Mumbai,19,21,Andheri East,21.14,38.16,53.61,30.5,1,0
Mumbai,19,21,Kurla,20.37,73.15,58.59,28.99,1,0
Mumbai,19,21,Govandi,18.16,56.23,54.09,28.78,1,0
Mumbai,19,21,Bandra,16.65,24.54,58.99,30.26,1,0
Mumbai,19,21,Powai,17.42,15.62,60.05,29.01,1,0
Mumbai,19,21,Worli,17.44,26.71,54.57,28.68,1,0
Mumbai,19,21,Malad,15.99,31.81,54.87,25.35,1,0
Mumbai,19,22,Dharavi,11.91,68.08,52.85,27.9,1,0
Mumbai,19,22,Andheri East,11.92,39.65,61.98,24.9,1,0
Mumbai,19,22,Kurla,11.68,74.51,53.6,25.07,1,0
Mumbai,19,22,Govandi,10.89,57.94,50.89,33.1,1,0
Mumbai,19,22,Bandra,11.17,20.14,38.23,31.58,1,0
Mumbai,19,22,Powai,16.63,17.86,55.11,29.33,1,0
Mumbai,19,22,Worli,4.25,27.78,56.1,16.62,1,0
Mumbai,19,22,Malad,6.74,35.18,46.89,27.27,1,0
Mumbai,19,23,Dharavi,46.18,72.36,58.28,28.86,1,0
Mumbai,19,23,Andheri East,44.52,41.04,52.22,34.42,1,0
Mumbai,19,23,Kurla,52.58,70.35,37.81,34.4,1,0
Mumbai,19,23,Govandi,40.77,58.91,44.54,31.48,1,0
Mumbai,19,23,Bandra,32.4,19.05,48.03,26.71,1,0
Mumbai,19,23,Powai,31.5,19.09,43.7,31.46,1,0
Mumbai,19,23,Worli,26.4,30.19,54.16,21.52,1,0
Mumbai,19,23,Malad,32.56,34.83,62.01,25.99,1,0
Mumbai,20,0,Dharavi,39.3,66.2,47.01,32.29,1,0
Mumbai,20,0,Andheri East,42.34,38.65,52.56,29.41,1,0
Mumbai,20,0,Kurla,48.74,68.2,55.29,26.63,1,0
Mumbai,20,0,Govandi,40.6,54.53,68.52,32.53,1,0
Mumbai,20,0,Bandra,33.7,26.46,58.05,28.96,1,0
Mumbai,20,0,Powai,32.52,18.19,64.72,30.3,1,0
Mumbai,20,0,Worli,33.22,25.84,48.09,32.43,1,0
Mumbai,20,0,Malad,39.01,34.2,48.07,21.58,1,0
Mumbai,20,1,Dharavi,45.25,69.34,58.8,27.69,1,0
Mumbai,20,1,Andheri East,37.94,43.39,66.08,28.19,1,0
Mumbai,20,1,Kurla,50.49,72.4,48.07,22.34,1,0
Mumbai,20,1,Govandi,40.36,53.59,46.2,32.09,1,0
Mumbai,20,1,Bandra,35.65,23.44,45.94,23.34,1,0
Mumbai,20,1,Powai,66.4,22.95,67.75,24.3,1,1
Mumbai,20,1,Worli,21.97,28.88,59.99,30.88,1,0
Mumbai,20,1,Malad,32.72,32.88,55.8,34.01,1,0
Mumbai,20,2,Dharavi,45.77,72.81,55.23,22.69,1,0
Mumbai,20,2,Andheri East,39.55,42.46,69.7,25.03,1,0
Mumbai,20,2,Kurla,48.26,73.34,62.41,29.28,1,0
Mumbai,20,2,Govandi,36.92,50.88,46.74,32.35,1,0
Mumbai,20,2,Bandra,82.34,21.72,47.26,27.23,1,1
Mumbai,20,2,Powai,39.48,19.07,65.32,22.79,1,0
Mumbai,20,2,Worli,24.1,31.26,56.84,30.61,1,0
Mumbai,20,2,Malad,36.56,33.93,44.6,20.33,1,0
Mumbai,20,3,Dharavi,45.63,66.67,52.7,25.88,1,0
Mumbai,20,3,Andheri East,42.49,41.93,42.94,31.63,1,0
Mumbai,20,3,Kurla,37.61,67.03,52.6,29.57,1,0
Mumbai,20,3,Govandi,47.32,52.88,55.29,25.43,1,0
Mumbai,20,3,Bandra,33.03,18.96,55.91,33.98,1,0
Mumbai,20,3,Powai,24.95,14.58,44.69,30.82,1,0
Mumbai,20,3,Worli,23.26,26.0,60.44,30.43,1,0
Mumbai,20,3,Malad,33.88,38.08,56.18,25.24,1,0
Mumbai,20,4,Dharavi,42.12,71.06,59.2,35.75,1,0
Mumbai,20,4,Andheri East,43.14,41.02,57.74,17.88,1,0
Mumbai,20,4,Kurla,41.27,71.93,51.79,30.01,1,0
Mumbai,20,4,Govandi,41.03,52.88,54.63,26.69,1,0
Mumbai,20,4,Bandra,30.62,25.09,52.43,26.35,1,0
Mumbai,20,4,Powai,28.49,20.43,62.96,22.72,1,0
Mumbai,20,4,Worli,32.99,27.62,51.06,26.81,1,0
Mumbai,20,4,Malad,32.69,35.36,58.28,17.35,1,0
Mumbai,20,5,Dharavi,44.2,68.18,46.28,27.82,1,0
Mumbai,20,5,Andheri East,45.37,44.24,55.14,24.78,1,0
Mumbai,20,5,Kurla,50.82,72.06,50.35,24.34,1,0
Mumbai,20,5,Govandi,33.64,55.39,65.66,24.13,1,0
Mumbai,20,5,Bandra,30.0,28.91,64.64,28.79,1,0
Mumbai,20,5,Powai,32.74,18.7,48.89,24.78,1,0
Mumbai,20,5,Worli,23.79,27.51,58.29,26.65,1,0
Mumbai,20,5,Malad,33.7,38.12,58.6,33.69,1,0
Mumbai,20,6,Dharavi,70.16,66.38,52.81,27.26,1,0
Mumbai,20,6,Andheri East,68.87,44.1,58.46,27.77,1,0
Mumbai,20,6,Kurla,80.81,69.0,51.93,29.7,1,0
Mumbai,20,6,Govandi,63.61,52.59,51.82,23.79,1,0
Mumbai,20,6,Bandra,51.11,19.24,49.23,31.59,1,0
Mumbai,20,6,Powai,52.18,15.97,56.37,37.11,1,0
Mumbai,20,6,Worli,47.09,26.32,47.47,22.91,1,0
Mumbai,20,6,Malad,193.36,36.05,55.47,24.3,1,1
Mumbai,20,7,Dharavi,89.76,64.92,62.17,30.65,1,0
Mumbai,20,7,Andheri East,85.82,42.29,57.39,30.62,1,0
Mumbai,20,7,Kurla,208.76,72.52,77.38,40.63,1,1
Mumbai,20,7,Govandi,85.97,59.04,48.97,27.6,1,0
Mumbai,20,7,Bandra,70.0,19.98,67.79,28.96,1,0
Mumbai,20,7,Powai,63.08,16.6,53.35,35.92,1,0
Mumbai,20,7,Worli,61.48,26.78,49.34,30.15,1,0
Mumbai,20,7,Malad,83.82,31.78,59.05,26.27,1,0
Mumbai,20,8,Dharavi,113.62,63.67,56.64,32.36,1,0
Mumbai,20,8,Andheri East,101.85,44.63,57.44,21.97,1,0
Mumbai,20,8,Kurla,124.48,73.33,52.25,28.36,1,0
Mumbai,20,8,Govandi,106.23,56.37,59.55,28.86,1,0
Mumbai,20,8,Bandra,80.02,22.1,53.09,29.84,1,0
Mumbai,20,8,Powai,74.55,16.05,69.83,27.19,1,0
Mumbai,20,8,Worli,71.12,22.76,63.45,23.39,1,0
Mumbai,20,8,Malad,87.34,35.79,65.99,28.94,1,0
Mumbai,20,9,Dharavi,122.42,66.55,58.59,25.4,1,0
Mumbai,20,9,Andheri East,114.35,46.97,62.23,27.7,1,0
Mumbai,20,9,Kurla,134.76,70.31,54.78,34.97,1,0
Mumbai,20,9,Govandi,115.57,55.4,55.02,32.78,1,0
Mumbai,20,9,Bandra,85.29,18.53,58.91,20.89,1,0
Mumbai,20,9,Powai,89.38,22.38,56.5,31.39,1,0
Mumbai,20,9,Worli,83.81,24.81,49.38,30.01,1,0
Mumbai,20,9,Malad,103.98,32.81,72.02,31.32,1,0
Mumbai,20,10,Dharavi,138.86,68.96,51.02,25.91,1,0
Mumbai,20,10,Andheri East,123.45,47.97,60.33,17.88,1,0
Mumbai,20,10,Kurla,149.41,69.09,57.33,34.63,1,0
Mumbai,20,10,Govandi,125.91,52.91,59.57,32.36,1,0
Mumbai,20,10,Bandra,106.54,18.3,42.7,22.3,1,0
Mumbai,20,10,Powai,100.26,14.58,57.13,31.74,1,0
Mumbai,20,10,Worli,85.79,27.78,51.45,36.85,1,0
Mumbai,20,10,Malad,108.94,36.37,52.85,31.26,1,0
Mumbai,20,11,Dharavi,145.83,64.25,46.83,32.27,1,0
Mumbai,20,11,Andheri East,387.5,45.51,60.64,26.33,1,1
Mumbai,20,11,Kurla,163.61,69.45,49.01,28.06,1,0
Mumbai,20,11,Govandi,134.52,54.72,59.02,21.08,1,0
Mumbai,20,11,Bandra,112.68,19.35,74.06,28.2,1,0
Mumbai,20,11,Powai,103.88,18.86,62.69,25.47,1,0
Mumbai,20,11,Worli,88.72,30.98,51.18,32.47,1,0
Mumbai,20,11,Malad,114.39,33.59,52.66,24.35,1,0
Mumbai,20,12,Dharavi,146.58,68.01,58.83,27.67,1,0
Mumbai,20,12,Andheri East,132.63,40.06,50.42,32.09,1,0
Mumbai,20,12,Kurla,157.06,73.06,49.88,27.85,1,0
Mumbai,20,12,Govandi,133.57,51.37,51.58,32.31,1,0
Mumbai,20,12,Bandra,309.6,19.07,61.03,27.17,1,1
Mumbai,20,12,Powai,102.04,20.35,62.11,35.16,1,0
Mumbai,20,12,Worli,90.36,26.83,65.35,28.68,1,0
Mumbai,20,12,Malad,118.26,37.43,55.65,23.83,1,0
Mumbai,20,13,Dharavi,148.09,61.49,41.83,19.39,1,0
Mumbai,20,13,Andheri East,131.58,35.18,50.7,29.67,1,0
Mumbai,20,13,Kurla,152.59,74.88,67.48,29.66,1,0
Mumbai,20,13,Govandi,136.01,53.72,55.8,31.92,1,0
Mumbai,20,13,Bandra,104.44,18.65,54.78,32.74,1,0
Mumbai,20,13,Powai,96.05,22.83,48.33,27.53,1,0
Mumbai,20,13,Worli,92.29,26.29,61.82,30.62,1,0
Mumbai,20,13,Malad,116.54,32.26,49.76,29.72,1,0
Mumbai,20,14,Dharavi,137.35,70.0,61.17,29.63,1,0
Mumbai,20,14,Andheri East,123.88,41.32,49.59,30.39,1,0
Mumbai,20,14,Kurla,159.01,74.38,61.7,29.63,1,0
Mumbai,20,14,Govandi,117.48,56.65,57.56,28.31,1,0
Mumbai,20,14,Bandra,105.55,19.59,62.19,24.72,1,0
Mumbai,20,14,Powai,257.39,16.37,44.59,31.36,1,1
Mumbai,20,14,Worli,85.11,30.62,47.02,26.25,1,0
Mumbai,20,14,Malad,272.67,34.06,58.22,28.83,1,1
Mumbai,20,15,Dharavi,129.79,72.18,59.73,34.97,1,0
Mumbai,20,15,Andheri East,309.49,40.78,39.36,28.66,1,1
Mumbai,20,15,Kurla,134.4,72.3,41.81,33.12,1,0
Mumbai,20,15,Govandi,382.11,51.83,49.48,28.42,1,1
Mumbai,20,15,Bandra,87.23,19.82,59.74,26.25,1,0
Mumbai,20,15,Powai,85.5,18.27,51.41,26.29,1,0
Mumbai,20,15,Worli,76.03,29.97,53.11,23.72,1,0
Mumbai,20,15,Malad,103.03,34.25,62.31,30.31,1,0
Mumbai,20,16,Dharavi,111.28,66.03,56.39,25.2,1,0
Mumbai,20,16,Andheri East,243.46,41.4,56.0,29.19,1,1
Mumbai,20,16,Kurla,124.21,72.95,61.66,26.59,1,0
Mumbai,20,16,Govandi,103.14,55.13,50.83,25.57,1,0
Mumbai,20,16,Bandra,231.14,20.89,62.56,31.08,1,1
Mumbai,20,16,Powai,77.01,20.9,62.54,31.2,1,0
Mumbai,20,16,Worli,70.78,26.15,53.89,26.21,1,0
Mumbai,20,16,Malad,93.88,35.38,62.1,22.34,1,0
Mumbai,20,17,Dharavi,91.81,66.82,57.8,29.81,1,0
Mumbai,20,17,Andheri East,93.25,38.95,62.14,32.92,1,0
Mumbai,20,17,Kurla,100.25,71.37,36.7,26.82,1,0
Mumbai,20,17,Govandi,82.38,56.36,62.62,35.92,1,0
Mumbai,20,17,Bandra,68.8,21.16,60.93,26.75,1,0
Mumbai,20,17,Powai,67.79,15.05,57.63,17.76,1,0
Mumbai,20,17,Worli,59.22,27.77,45.96,21.36,1,0
Mumbai,20,17,Malad,74.88,36.35,54.58,28.5,1,0
Mumbai,20,18,Dharavi,73.03,67.56,53.5,33.35,1,0
Mumbai,20,18,Andheri East,74.97,38.93,48.9,24.85,1,0
Mumbai,20,18,Kurla,80.3,70.19,58.92,31.18,1,0
Mumbai,20,18,Govandi,65.48,55.14,55.83,31.39,1,0
Mumbai,20,18,Bandra,58.77,18.81,46.08,29.38,1,0
Mumbai,20,18,Powai,46.66,20.59,43.19,28.26,1,0
Mumbai,20,18,Worli,51.77,26.23,59.8,24.91,1,0
Mumbai,20,18,Malad,62.29,35.02,56.14,31.96,1,0
Mumbai,20,19,Dharavi,56.72,67.47,56.99,29.86,1,0
Mumbai,20,19,Andheri East,45.65,44.13,59.11,25.18,1,0
Mumbai,20,19,Kurla,63.5,73.95,77.28,29.7,1,0
Mumbai,20,19,Govandi,51.49,53.67,43.28,27.2,1,0
Mumbai,20,19,Bandra,40.41,18.32,59.15,25.17,1,0
Mumbai,20,19,Powai,44.39,17.1,47.64,34.69,1,0
Mumbai,20,19,Worli,32.1,27.45,49.26,23.6,1,0
Mumbai,20,19,Malad,51.8,35.49,54.43,31.71,1,0
Mumbai,20,20,Dharavi,35.7,65.98,57.49,25.17,1,0
Mumbai,20,20,Andheri East,32.27,43.83,49.56,24.34,1,0
Mumbai,20,20,Kurla,40.29,70.51,58.85,28.59,1,0
Mumbai,20,20,Govandi,30.63,54.76,58.24,24.64,1,0
Mumbai,20,20,Bandra,30.38,24.46,60.87,32.35,1,0
Mumbai,20,20,Powai,33.44,19.27,44.87,28.52,1,0
Mumbai,20,20,Worli,22.18,27.91,52.75,30.16,1,0
Mumbai,20,20,Malad,35.29,34.23,44.57,25.42,1,0
Mumbai,20,21,Dharavi,55.74,69.08,59.47,31.72,1,1
Mumbai,20,21,Andheri East,23.59,39.7,47.51,37.59,1,0
Mumbai,20,21,Kurla,24.34,69.8,53.77,23.89,1,0
Mumbai,20,21,Govandi,18.23,57.32,56.49,29.98,1,0
Mumbai,20,21,Bandra,21.0,21.34,61.6,27.1,1,0
Mumbai,20,21,Powai,11.19,23.1,57.23,29.36,1,0
Mumbai,20,21,Worli,11.63,30.47,46.63,29.9,1,0
Mumbai,20,21,Malad,10.15,33.68,54.64,23.64,1,0
Mumbai,20,22,Dharavi,8.63,67.13,48.21,26.45,1,0
Mumbai,20,22,Andheri East,3.93,41.01,50.34,28.34,1,0
Mumbai,20,22,Kurla,10.26,70.13,62.68,26.14,1,0
Mumbai,20,22,Govandi,7.43,55.07,51.85,32.39,1,0
Mumbai,20,22,Bandra,3.0,19.55,51.64,29.37,1,0
Mumbai,20,22,Powai,30.8,20.04,45.98,22.22,1,1
Mumbai,20,22,Worli,7.3,32.85,61.19,27.15,1,0
Mumbai,20,22,Malad,9.53,34.67,58.68,29.14,1,0
Mumbai,20,23,Dharavi,42.1,67.38,55.33,35.25,1,0
Mumbai,20,23,Andheri East,32.33,42.72,60.24,22.21,1,0
Mumbai,20,23,Kurla,46.56,63.69,49.03,29.38,1,0
Mumbai,20,23,Govandi,40.89,58.09,55.02,22.51,1,0
Mumbai,20,23,Bandra,29.82,24.68,57.36,27.43,1,0
Mumbai,20,23,Powai,33.14,21.01,49.7,26.52,1,0
Mumbai,20,23,Worli,24.97,29.28,60.7,24.93,1,0
Mumbai,20,23,Malad,94.53,37.2,53.34,29.84,1,1
Mumbai,21,0,Dharavi,52.51,66.37,60.15,27.09,0,0
Mumbai,21,0,Andheri East,44.8,45.77,55.92,21.02,0,0
Mumbai,21,0,Kurla,61.6,67.7,50.87,28.9,0,0
Mumbai,21,0,Govandi,45.73,55.52,62.61,30.28,0,0
Mumbai,21,0,Bandra,38.84,21.8,51.87,33.15,0,0
Mumbai,21,0,Powai,32.73,15.24,46.6,28.02,0,0
Mumbai,21,0,Worli,28.27,26.04,63.72,27.76,0,0
Mumbai,21,0,Malad,37.7,36.99,49.36,29.09,0,0
Mumbai,21,1,Dharavi,55.46,66.48,56.86,22.5,0,0
Mumbai,21,1,Andheri East,45.48,41.42,46.15,28.81,0,0
Mumbai,21,1,Kurla,49.41,73.58,47.98,31.16,0,0
Mumbai,21,1,Govandi,127.71,53.23,61.15,24.05,0,1
Mumbai,21,1,Bandra,38.28,19.79,41.24,24.38,0,0
Mumbai,21,1,Powai,39.33,16.33,41.27,25.5,0,0
Mumbai,21,1,Worli,26.64,30.89,51.78,26.65,0,0
Mumbai,21,1,Malad,35.08,34.22,54.32,29.43,0,0
Mumbai,21,2,Dharavi,54.96,61.75,58.79,29.37,0,0
Mumbai,21,2,Andheri East,43.4,39.09,59.25,35.08,0,0
Mumbai,21,2,Kurla,57.7,70.36,51.66,29.49,0,0
Mumbai,21,2,Govandi,38.91,59.9,65.82,25.11,0,0
Mumbai,21,2,Bandra,31.89,21.49,54.5,24.6,0,0
Mumbai,21,2,Powai,36.5,13.74,49.51,22.12,0,0
Mumbai,21,2,Worli,31.42,27.37,55.51,23.27,0,0
Mumbai,21,2,Malad,43.91,35.16,44.52,27.29,0,0
Mumbai,21,3,Dharavi,44.04,66.91,50.13,24.57,0,0
Mumbai,21,3,Andheri East,42.85,40.2,52.57,23.01,0,0
Mumbai,21,3,Kurla,52.23,72.97,57.31,29.33,0,0
Mumbai,21,3,Govandi,49.77,56.05,42.65,32.76,0,0
Mumbai,21,3,Bandra,35.94,24.39,48.33,26.14,0,0
Mumbai,21,3,Powai,35.27,16.52,45.4,25.16,0,0
Mumbai,21,3,Worli,36.87,28.17,46.8,25.07,0,0
Mumbai,21,3,Malad,42.95,37.82,57.8,25.18,0,0
Mumbai,21,4,Dharavi,53.95,65.13,67.49,27.51,0,0
Mumbai,21,4,Andheri East,50.68,35.67,51.41,27.71,0,0
Mumbai,21,4,Kurla,56.06,72.25,51.04,27.62,0,0
Mumbai,21,4,Govandi,47.21,53.98,63.89,28.01,0,0
Mumbai,21,4,Bandra,40.17,22.74,65.58,27.48,0,0
Mumbai,21,4,Powai,34.43,17.86,55.47,24.61,0,0
Mumbai,21,4,Worli,29.88,22.98,53.88,27.25,0,0
Mumbai,21,4,Malad,42.81,34.36,61.49,25.98,0,0
Mumbai,21,5,Dharavi,49.94,68.86,41.32,24.33,0,0
Mumbai,21,5,Andheri East,47.55,40.72,51.1,23.11,0,0
Mumbai,21,5,Kurla,56.04,69.77,45.19,34.24,0,0
Mumbai,21,5,Govandi,38.19,55.23,58.49,25.84,0,0
Mumbai,21,5,Bandra,44.95,20.7,49.3,27.64,0,0
Mumbai,21,5,Powai,28.68,20.98,61.68,31.18,0,0
Mumbai,21,5,Worli,27.54,33.62,62.42,27.36,0,0
Mumbai,21,5,Malad,43.75,35.73,51.88,24.62,0,0
Mumbai,21,6,Dharavi,91.03,66.9,60.12,27.93,0,0
Mumbai,21,6,Andheri East,74.58,38.46,52.64,31.06,0,0
Mumbai,21,6,Kurla,96.78,70.88,53.27,23.29,0,0
Mumbai,21,6,Govandi,71.65,58.69,54.16,18.58,0,0
Mumbai,21,6,Bandra,63.05,21.98,51.19,32.1,0,0
Mumbai,21,6,Powai,60.66,16.15,53.6,31.21,0,0
Mumbai,21,6,Worli,53.5,23.88,50.02,27.73,0,0
Mumbai,21,6,Malad,75.7,37.09,64.54,28.39,0,0
Mumbai,21,7,Dharavi,108.52,64.84,56.83,35.29,0,0
Mumbai,21,7,Andheri East,95.77,44.4,66.43,21.97,0,0
Mumbai,21,7,Kurla,116.44,73.51,44.58,27.48,0,0
Mumbai,21,7,Govandi,96.02,53.65,48.04,32.45,0,0
Mumbai,21,7,Bandra,74.05,19.79,41.12,27.55,0,0
Mumbai,21,7,Powai,71.39,17.15,49.58,33.15,0,0
Mumbai,21,7,Worli,63.09,26.47,59.17,20.97,0,0
Mumbai,21,7,Malad,83.51,32.36,51.88,20.63,0,0
Mumbai,21,8,Dharavi,130.34,65.07,58.03,39.2,0,0
Mumbai,21,8,Andheri East,113.96,45.82,57.93,31.38,0,0
Mumbai,21,8,Kurla,141.33,71.35,62.39,33.21,0,0
Mumbai,21,8,Govandi,118.71,56.45,50.27,25.41,0,0
Mumbai,21,8,Bandra,101.87,21.28,64.15,26.53,0,0
Mumbai,21,8,Powai,91.82,20.68,47.6,31.54,0,0
Mumbai,21,8,Worli,79.9,28.05,48.39,27.67,0,0
Mumbai,21,8,Malad,107.87,37.25,47.09,34.87,0,0
Mumbai,21,9,Dharavi,147.0,63.55,46.16,29.4,0,0
Mumbai,21,9,Andheri East,125.18,41.72,58.11,29.76,0,0
Mumbai,21,9,Kurla,162.11,70.89,51.54,30.28,0,0
Mumbai,21,9,Govandi,135.85,53.55,57.72,20.21,0,0
Mumbai,21,9,Bandra,108.16,24.34,59.12,26.22,0,0
Mumbai,21,9,Powai,101.97,18.75,54.75,31.51,0,0
Mumbai,21,9,Worli,96.52,28.26,46.79,26.39,0,0
Mumbai,21,9,Malad,128.21,33.42,61.33,33.57,0,0
Mumbai,21,10,Dharavi,165.34,71.98,54.52,32.54,0,0
Mumbai,21,10,Andheri East,143.4,42.97,60.5,32.49,0,0
Mumbai,21,10,Kurla,183.84,69.79,60.08,23.62,0,0
Mumbai,21,10,Govandi,143.99,53.39,50.98,21.98,0,0
Mumbai,21,10,Bandra,119.77,23.23,48.9,30.04,0,0
Mumbai,21,10,Powai,111.36,19.97,55.39,24.13,0,0
Mumbai,21,10,Worli,101.82,27.56,43.33,32.44,0,0
Mumbai,21,10,Malad,129.5,33.07,69.86,27.9,0,0
Mumbai,21,11,Dharavi,175.07,68.79,46.62,31.48,0,0
Mumbai,21,11,Andheri East,151.68,42.92,43.81,38.13,0,0
Mumbai,21,11,Kurla,190.72,74.36,54.54,29.72,0,0
Mumbai,21,11,Govandi,155.99,51.99,58.07,23.65,0,0
Mumbai,21,11,Bandra,126.12,25.55,46.31,27.63,0,0
Mumbai,21,11,Powai,121.23,16.35,63.42,32.04,0,0
Mumbai,21,11,Worli,111.08,30.72,56.81,25.64,0,0
Mumbai,21,11,Malad,138.28,34.55,51.36,27.93,0,0
Mumbai,21,12,Dharavi,496.34,68.57,56.28,20.64,0,1
Mumbai,21,12,Andheri East,166.67,38.8,53.56,29.53,0,0
Mumbai,21,12,Kurla,181.01,66.28,58.03,28.56,0,0
Mumbai,21,12,Govandi,155.63,60.37,64.77,26.52,0,0
Mumbai,21,12,Bandra,129.6,28.58,47.35,30.09,0,0
Mumbai,21,12,Powai,116.46,19.13,68.41,25.84,0,0
Mumbai,21,12,Worli,110.3,31.38,53.34,23.85,0,0
Mumbai,21,12,Malad,141.0,37.09,61.61,26.86,0,0
Mumbai,21,13,Dharavi,165.65,68.11,59.13,35.2,0,0
Mumbai,21,13,Andheri East,160.81,42.13,56.73,29.6,0,0
Mumbai,21,13,Kurla,181.57,77.19,55.44,28.81,0,0
Mumbai,21,13,Govandi,167.13,55.73,63.66,31.53,0,0
Mumbai,21,13,Bandra,121.76,20.26,45.28,26.53,0,0
Mumbai,21,13,Powai,114.5,18.6,68.44,22.55,0,0
Mumbai,21,13,Worli,103.62,26.29,44.54,27.45,0,0
Mumbai,21,13,Malad,140.85,36.06,53.93,26.49,0,0
Mumbai,21,14,Dharavi,163.96,66.98,44.92,21.53,0,0
Mumbai,21,14,Andheri East,150.89,41.0,59.7,34.87,0,0
Mumbai,21,14,Kurla,178.07,71.68,54.31,25.03,0,0
Mumbai,21,14,Govandi,149.19,58.02,49.51,26.06,0,0
Mumbai,21,14,Bandra,120.05,18.77,56.67,28.68,0,0
Mumbai,21,14,Powai,312.14,17.91,63.81,35.31,0,1
Mumbai,21,14,Worli,109.51,30.8,55.09,30.6,0,0
Mumbai,21,14,Malad,135.52,30.74,45.45,24.14,0,0
Mumbai,21,15,Dharavi,141.37,66.81,59.98,22.44,0,0
Mumbai,21,15,Andheri East,137.41,40.16,59.06,29.34,0,0
Mumbai,21,15,Kurla,163.22,69.96,61.37,22.86,0,0
Mumbai,21,15,Govandi,139.07,56.0,42.46,37.83,0,0
Mumbai,21,15,Bandra,111.01,23.66,69.94,30.61,0,0
Mumbai,21,15,Powai,102.61,17.21,53.2,19.63,0,0
Mumbai,21,15,Worli,86.57,28.24,51.43,23.66,0,0
Mumbai,21,15,Malad,124.77,30.4,48.52,25.82,0,0
Mumbai,21,16,Dharavi,137.05,68.02,57.7,30.75,0,0
Mumbai,21,16,Andheri East,116.55,40.8,77.2,34.17,0,0
Mumbai,21,16,Kurla,140.2,76.21,47.29,34.14,0,0
Mumbai,21,16,Govandi,122.9,58.34,48.21,26.69,0,0
Mumbai,21,16,Bandra,94.7,21.96,52.67,33.77,0,0
Mumbai,21,16,Powai,89.22,18.61,44.0,33.09,0,0
Mumbai,21,16,Worli,81.7,25.97,48.78,26.15,0,0
Mumbai,21,16,Malad,106.28,34.28,73.37,24.78,0,0
Mumbai,21,17,Dharavi,112.67,67.35,61.53,22.37,0,0
Mumbai,21,17,Andheri East,326.53,44.33,51.8,26.69,0,1
Mumbai,21,17,Kurla,123.96,69.91,57.78,30.82,0,0
Mumbai,21,17,Govandi,98.97,55.24,50.72,26.43,0,0
Mumbai,21,17,Bandra,82.45,20.1,58.78,28.8,0,0
Mumbai,21,17,Powai,79.84,16.88,45.86,30.76,0,0
Mumbai,21,17,Worli,70.9,29.9,46.73,27.11,0,0
Mumbai,21,17,Malad,82.99,34.26,56.57,26.85,0,0
Mumbai,21,18,Dharavi,83.82,69.18,52.2,32.97,0,0
Mumbai,21,18,Andheri East,79.94,44.47,68.05,27.19,0,0
